"HOOD_158","year","CSI_CATEGORY","crime_count","neighbourhood_name"
"054",2025,"Robbery",9,"O`Connor Parkview"
"054",2025,"Theft Over",8,"O`Connor Parkview"
"055",2020,"Assault",92,"Thorncliffe Park"
"055",2020,"Auto Theft",19,"Thorncliffe Park"
"055",2020,"Break and Enter",37,"Thorncliffe Park"
"055",2020,"Robbery",5,"Thorncliffe Park"
"055",2020,"Theft Over",4,"Thorncliffe Park"
"055",2021,"Assault",125,"Thorncliffe Park"
"055",2021,"Auto Theft",17,"Thorncliffe Park"
"055",2021,"Break and Enter",35,"Thorncliffe Park"
"055",2021,"Robbery",14,"Thorncliffe Park"
"055",2021,"Theft Over",1,"Thorncliffe Park"
"055",2022,"Assault",108,"Thorncliffe Park"
"055",2022,"Auto Theft",34,"Thorncliffe Park"
"055",2022,"Break and Enter",51,"Thorncliffe Park"
"055",2022,"Robbery",18,"Thorncliffe Park"
"055",2022,"Theft Over",10,"Thorncliffe Park"
"055",2023,"Assault",128,"Thorncliffe Park"
"055",2023,"Auto Theft",54,"Thorncliffe Park"
"055",2023,"Break and Enter",50,"Thorncliffe Park"
"055",2023,"Robbery",12,"Thorncliffe Park"
"055",2023,"Theft Over",6,"Thorncliffe Park"
"055",2024,"Assault",145,"Thorncliffe Park"
"055",2024,"Auto Theft",54,"Thorncliffe Park"
"055",2024,"Break and Enter",46,"Thorncliffe Park"
"055",2024,"Robbery",9,"Thorncliffe Park"
"055",2024,"Theft Over",10,"Thorncliffe Park"
"055",2025,"Assault",140,"Thorncliffe Park"
"055",2025,"Auto Theft",86,"Thorncliffe Park"
"055",2025,"Break and Enter",25,"Thorncliffe Park"
"055",2025,"Robbery",20,"Thorncliffe Park"
"055",2025,"Theft Over",11,"Thorncliffe Park"
"056",2020,"Assault",31,"Leaside-Bennington"
"056",2020,"Auto Theft",44,"Leaside-Bennington"
"056",2020,"Break and Enter",39,"Leaside-Bennington"
"056",2020,"Robbery",8,"Leaside-Bennington"
"056",2020,"Theft Over",7,"Leaside-Bennington"
"056",2021,"Assault",53,"Leaside-Bennington"
"056",2021,"Auto Theft",84,"Leaside-Bennington"
"056",2021,"Break and Enter",40,"Leaside-Bennington"
"056",2021,"Robbery",3,"Leaside-Bennington"
"056",2021,"Theft Over",3,"Leaside-Bennington"
"056",2022,"Assault",30,"Leaside-Bennington"
"056",2022,"Auto Theft",79,"Leaside-Bennington"
"056",2022,"Break and Enter",41,"Leaside-Bennington"
"056",2022,"Robbery",5,"Leaside-Bennington"
"056",2022,"Theft Over",3,"Leaside-Bennington"
"056",2023,"Assault",37,"Leaside-Bennington"
"056",2023,"Auto Theft",115,"Leaside-Bennington"
"056",2023,"Break and Enter",49,"Leaside-Bennington"
"056",2023,"Robbery",5,"Leaside-Bennington"
"056",2023,"Theft Over",9,"Leaside-Bennington"
"056",2024,"Assault",25,"Leaside-Bennington"
"056",2024,"Auto Theft",77,"Leaside-Bennington"
"056",2024,"Break and Enter",30,"Leaside-Bennington"
"056",2024,"Robbery",5,"Leaside-Bennington"
"056",2024,"Theft Over",4,"Leaside-Bennington"
"056",2025,"Assault",39,"Leaside-Bennington"
"056",2025,"Auto Theft",56,"Leaside-Bennington"
"056",2025,"Break and Enter",34,"Leaside-Bennington"
"056",2025,"Robbery",2,"Leaside-Bennington"
"056",2025,"Theft Over",9,"Leaside-Bennington"
"057",2020,"Assault",56,"Broadview North"
"057",2020,"Auto Theft",8,"Broadview North"
"057",2020,"Break and Enter",24,"Broadview North"
"057",2020,"Robbery",3,"Broadview North"
"057",2020,"Theft Over",7,"Broadview North"
"057",2021,"Assault",54,"Broadview North"
"057",2021,"Auto Theft",12,"Broadview North"
"057",2021,"Break and Enter",17,"Broadview North"
"057",2021,"Robbery",10,"Broadview North"
"057",2021,"Theft Over",1,"Broadview North"
"057",2022,"Assault",66,"Broadview North"
"057",2022,"Auto Theft",15,"Broadview North"
"057",2022,"Break and Enter",18,"Broadview North"
"057",2022,"Robbery",2,"Broadview North"
"057",2022,"Theft Over",2,"Broadview North"
"057",2023,"Assault",74,"Broadview North"
"057",2023,"Auto Theft",16,"Broadview North"
"057",2023,"Break and Enter",21,"Broadview North"
"057",2023,"Robbery",3,"Broadview North"
"057",2023,"Theft Over",3,"Broadview North"
"057",2024,"Assault",87,"Broadview North"
"057",2024,"Auto Theft",15,"Broadview North"
"057",2024,"Break and Enter",20,"Broadview North"
"057",2024,"Robbery",4,"Broadview North"
"057",2024,"Theft Over",5,"Broadview North"
"057",2025,"Assault",67,"Broadview North"
"057",2025,"Auto Theft",24,"Broadview North"
"057",2025,"Break and Enter",12,"Broadview North"
"057",2025,"Robbery",1,"Broadview North"
"057",2025,"Theft Over",3,"Broadview North"
"058",2020,"Assault",30,"Old East York"
"058",2020,"Auto Theft",8,"Old East York"
"058",2020,"Break and Enter",15,"Old East York"
"058",2020,"Robbery",5,"Old East York"
"058",2020,"Theft Over",4,"Old East York"
"058",2021,"Assault",43,"Old East York"
"058",2021,"Auto Theft",19,"Old East York"
"058",2021,"Break and Enter",6,"Old East York"
"058",2021,"Robbery",8,"Old East York"
"058",2021,"Theft Over",5,"Old East York"
"058",2022,"Assault",64,"Old East York"
"058",2022,"Auto Theft",23,"Old East York"
"058",2022,"Break and Enter",22,"Old East York"
"058",2022,"Robbery",7,"Old East York"
"058",2022,"Theft Over",1,"Old East York"
"058",2023,"Assault",65,"Old East York"
"058",2023,"Auto Theft",30,"Old East York"
"058",2023,"Break and Enter",7,"Old East York"
"058",2023,"Robbery",6,"Old East York"
"058",2023,"Theft Over",2,"Old East York"
"058",2024,"Assault",71,"Old East York"
"058",2024,"Auto Theft",24,"Old East York"
"058",2024,"Break and Enter",9,"Old East York"
"058",2024,"Robbery",9,"Old East York"
"058",2024,"Theft Over",3,"Old East York"
"058",2025,"Assault",64,"Old East York"
"058",2025,"Auto Theft",23,"Old East York"
"058",2025,"Break and Enter",10,"Old East York"
"058",2025,"Robbery",6,"Old East York"
"058",2025,"Theft Over",4,"Old East York"
"059",2020,"Assault",56,"Danforth-East York"
"059",2020,"Auto Theft",18,"Danforth-East York"
"059",2020,"Break and Enter",33,"Danforth-East York"
"059",2020,"Robbery",9,"Danforth-East York"
"059",2020,"Theft Over",5,"Danforth-East York"
"059",2021,"Assault",60,"Danforth-East York"
"059",2021,"Auto Theft",16,"Danforth-East York"
"059",2021,"Break and Enter",23,"Danforth-East York"
"059",2021,"Robbery",5,"Danforth-East York"
"059",2021,"Theft Over",4,"Danforth-East York"
"059",2022,"Assault",69,"Danforth-East York"
"059",2022,"Auto Theft",49,"Danforth-East York"
"059",2022,"Break and Enter",27,"Danforth-East York"
"059",2022,"Robbery",5,"Danforth-East York"
"059",2022,"Theft Over",3,"Danforth-East York"
"059",2023,"Assault",100,"Danforth-East York"
"059",2023,"Auto Theft",52,"Danforth-East York"
"059",2023,"Break and Enter",11,"Danforth-East York"
"059",2023,"Robbery",4,"Danforth-East York"
"059",2023,"Theft Over",4,"Danforth-East York"
"059",2024,"Assault",76,"Danforth-East York"
"059",2024,"Auto Theft",40,"Danforth-East York"
"059",2024,"Break and Enter",19,"Danforth-East York"
"059",2024,"Robbery",5,"Danforth-East York"
"059",2024,"Theft Over",8,"Danforth-East York"
"059",2025,"Assault",75,"Danforth-East York"
"059",2025,"Auto Theft",34,"Danforth-East York"
"059",2025,"Break and Enter",16,"Danforth-East York"
"059",2025,"Robbery",2,"Danforth-East York"
"059",2025,"Theft Over",4,"Danforth-East York"
"060",2020,"Assault",32,"Woodbine-Lumsden"
"060",2020,"Auto Theft",3,"Woodbine-Lumsden"
"060",2020,"Break and Enter",12,"Woodbine-Lumsden"
"060",2020,"Robbery",6,"Woodbine-Lumsden"
"060",2020,"Theft Over",1,"Woodbine-Lumsden"
"060",2021,"Assault",32,"Woodbine-Lumsden"
"060",2021,"Auto Theft",9,"Woodbine-Lumsden"
"060",2021,"Break and Enter",11,"Woodbine-Lumsden"
"060",2021,"Robbery",2,"Woodbine-Lumsden"
"060",2022,"Assault",42,"Woodbine-Lumsden"
"060",2022,"Auto Theft",23,"Woodbine-Lumsden"
"060",2022,"Break and Enter",6,"Woodbine-Lumsden"
"060",2022,"Robbery",5,"Woodbine-Lumsden"
"060",2022,"Theft Over",1,"Woodbine-Lumsden"
"060",2023,"Assault",34,"Woodbine-Lumsden"
"060",2023,"Auto Theft",18,"Woodbine-Lumsden"
"060",2023,"Break and Enter",12,"Woodbine-Lumsden"
"060",2023,"Theft Over",4,"Woodbine-Lumsden"
"060",2024,"Assault",46,"Woodbine-Lumsden"
"060",2024,"Auto Theft",9,"Woodbine-Lumsden"
"060",2024,"Break and Enter",11,"Woodbine-Lumsden"
"060",2024,"Robbery",11,"Woodbine-Lumsden"
"060",2024,"Theft Over",1,"Woodbine-Lumsden"
"060",2025,"Assault",53,"Woodbine-Lumsden"
"060",2025,"Auto Theft",15,"Woodbine-Lumsden"
"060",2025,"Break and Enter",6,"Woodbine-Lumsden"
"060",2025,"Robbery",2,"Woodbine-Lumsden"
"060",2025,"Theft Over",4,"Woodbine-Lumsden"
"061",2020,"Assault",110,"Taylor Massey"
"061",2020,"Auto Theft",15,"Taylor Massey"
"061",2020,"Break and Enter",29,"Taylor Massey"
"061",2020,"Robbery",27,"Taylor Massey"
"061",2020,"Theft Over",7,"Taylor Massey"
"061",2021,"Assault",111,"Taylor Massey"
"061",2021,"Auto Theft",19,"Taylor Massey"
"061",2021,"Break and Enter",16,"Taylor Massey"
"061",2021,"Robbery",10,"Taylor Massey"
"061",2021,"Theft Over",10,"Taylor Massey"
"061",2022,"Assault",120,"Taylor Massey"
"061",2022,"Auto Theft",15,"Taylor Massey"
"061",2022,"Break and Enter",25,"Taylor Massey"
"061",2022,"Robbery",9,"Taylor Massey"
"061",2022,"Theft Over",5,"Taylor Massey"
"061",2023,"Assault",134,"Taylor Massey"
"061",2023,"Auto Theft",28,"Taylor Massey"
"061",2023,"Break and Enter",18,"Taylor Massey"
"061",2023,"Robbery",29,"Taylor Massey"
"061",2023,"Theft Over",2,"Taylor Massey"
"061",2024,"Assault",139,"Taylor Massey"
"061",2024,"Auto Theft",14,"Taylor Massey"
"061",2024,"Break and Enter",20,"Taylor Massey"
"061",2024,"Robbery",16,"Taylor Massey"
"061",2024,"Theft Over",4,"Taylor Massey"
"061",2025,"Assault",121,"Taylor Massey"
"061",2025,"Auto Theft",31,"Taylor Massey"
"061",2025,"Break and Enter",24,"Taylor Massey"
"061",2025,"Robbery",13,"Taylor Massey"
"061",2025,"Theft Over",4,"Taylor Massey"
"062",2020,"Assault",145,"East End Danforth"
"062",2020,"Auto Theft",31,"East End Danforth"
"062",2020,"Break and Enter",60,"East End Danforth"
"062",2020,"Robbery",28,"East End Danforth"
"062",2020,"Theft Over",6,"East End Danforth"
"062",2021,"Assault",184,"East End Danforth"
"062",2021,"Auto Theft",38,"East End Danforth"
"062",2021,"Break and Enter",65,"East End Danforth"
"062",2021,"Robbery",27,"East End Danforth"
"062",2021,"Theft Over",7,"East End Danforth"
"062",2022,"Assault",226,"East End Danforth"
"062",2022,"Auto Theft",39,"East End Danforth"
"062",2022,"Break and Enter",72,"East End Danforth"
"062",2022,"Robbery",24,"East End Danforth"
"062",2022,"Theft Over",12,"East End Danforth"
"062",2023,"Assault",207,"East End Danforth"
"062",2023,"Auto Theft",53,"East End Danforth"
"062",2023,"Break and Enter",42,"East End Danforth"
"062",2023,"Robbery",18,"East End Danforth"
"062",2023,"Theft Over",8,"East End Danforth"
"062",2024,"Assault",192,"East End Danforth"
"062",2024,"Auto Theft",45,"East End Danforth"
"062",2024,"Break and Enter",63,"East End Danforth"
"062",2024,"Robbery",28,"East End Danforth"
"062",2024,"Theft Over",8,"East End Danforth"
"062",2025,"Assault",194,"East End Danforth"
"062",2025,"Auto Theft",36,"East End Danforth"
"062",2025,"Break and Enter",47,"East End Danforth"
"062",2025,"Robbery",13,"East End Danforth"
"062",2025,"Theft Over",10,"East End Danforth"
"063",2020,"Assault",86,"The Beaches"
"063",2020,"Auto Theft",24,"The Beaches"
"063",2020,"Break and Enter",63,"The Beaches"
"063",2020,"Robbery",6,"The Beaches"
"063",2020,"Theft Over",9,"The Beaches"
"063",2021,"Assault",96,"The Beaches"
"063",2021,"Auto Theft",31,"The Beaches"
"063",2021,"Break and Enter",39,"The Beaches"
"063",2021,"Robbery",18,"The Beaches"
"063",2021,"Theft Over",7,"The Beaches"
"063",2022,"Assault",116,"The Beaches"
"063",2022,"Auto Theft",58,"The Beaches"
"063",2022,"Break and Enter",45,"The Beaches"
"063",2022,"Robbery",19,"The Beaches"
"063",2022,"Theft Over",10,"The Beaches"
"063",2023,"Assault",113,"The Beaches"
"063",2023,"Auto Theft",58,"The Beaches"
"063",2023,"Break and Enter",37,"The Beaches"
"063",2023,"Robbery",18,"The Beaches"
"063",2023,"Theft Over",14,"The Beaches"
"063",2024,"Assault",138,"The Beaches"
"063",2024,"Auto Theft",59,"The Beaches"
"063",2024,"Break and Enter",31,"The Beaches"
"063",2024,"Robbery",11,"The Beaches"
"063",2024,"Theft Over",3,"The Beaches"
"063",2025,"Assault",122,"The Beaches"
"063",2025,"Auto Theft",39,"The Beaches"
"063",2025,"Break and Enter",35,"The Beaches"
"063",2025,"Robbery",6,"The Beaches"
"063",2025,"Theft Over",12,"The Beaches"
"064",2020,"Assault",65,"Woodbine Corridor"
"064",2020,"Auto Theft",11,"Woodbine Corridor"
"064",2020,"Break and Enter",34,"Woodbine Corridor"
"064",2020,"Robbery",6,"Woodbine Corridor"
"064",2020,"Theft Over",4,"Woodbine Corridor"
"064",2021,"Assault",75,"Woodbine Corridor"
"064",2021,"Auto Theft",13,"Woodbine Corridor"
"064",2021,"Break and Enter",31,"Woodbine Corridor"
"064",2021,"Robbery",8,"Woodbine Corridor"
"064",2021,"Theft Over",2,"Woodbine Corridor"
"064",2022,"Assault",109,"Woodbine Corridor"
"064",2022,"Auto Theft",18,"Woodbine Corridor"
"064",2022,"Break and Enter",23,"Woodbine Corridor"
"064",2022,"Robbery",8,"Woodbine Corridor"
"064",2022,"Theft Over",5,"Woodbine Corridor"
"064",2023,"Assault",98,"Woodbine Corridor"
"064",2023,"Auto Theft",34,"Woodbine Corridor"
"064",2023,"Break and Enter",25,"Woodbine Corridor"
"064",2023,"Robbery",7,"Woodbine Corridor"
"064",2023,"Theft Over",4,"Woodbine Corridor"
"064",2024,"Assault",100,"Woodbine Corridor"
"064",2024,"Auto Theft",22,"Woodbine Corridor"
"064",2024,"Break and Enter",21,"Woodbine Corridor"
"064",2024,"Robbery",5,"Woodbine Corridor"
"064",2024,"Theft Over",1,"Woodbine Corridor"
"064",2025,"Assault",95,"Woodbine Corridor"
"064",2025,"Auto Theft",9,"Woodbine Corridor"
"064",2025,"Break and Enter",17,"Woodbine Corridor"
"064",2025,"Robbery",3,"Woodbine Corridor"
"064",2025,"Theft Over",6,"Woodbine Corridor"
"065",2020,"Assault",126,"Greenwood-Coxwell"
"065",2020,"Auto Theft",29,"Greenwood-Coxwell"
"065",2020,"Break and Enter",40,"Greenwood-Coxwell"
"065",2020,"Robbery",22,"Greenwood-Coxwell"
"065",2020,"Theft Over",5,"Greenwood-Coxwell"
"065",2021,"Assault",100,"Greenwood-Coxwell"
"065",2021,"Auto Theft",22,"Greenwood-Coxwell"
"065",2021,"Break and Enter",38,"Greenwood-Coxwell"
"065",2021,"Robbery",14,"Greenwood-Coxwell"
"065",2021,"Theft Over",5,"Greenwood-Coxwell"
"065",2022,"Assault",118,"Greenwood-Coxwell"
"065",2022,"Auto Theft",23,"Greenwood-Coxwell"
"065",2022,"Break and Enter",37,"Greenwood-Coxwell"
"065",2022,"Robbery",32,"Greenwood-Coxwell"
"065",2022,"Theft Over",6,"Greenwood-Coxwell"
"065",2023,"Assault",127,"Greenwood-Coxwell"
"065",2023,"Auto Theft",32,"Greenwood-Coxwell"
"065",2023,"Break and Enter",20,"Greenwood-Coxwell"
"065",2023,"Robbery",7,"Greenwood-Coxwell"
"065",2023,"Theft Over",3,"Greenwood-Coxwell"
"065",2024,"Assault",116,"Greenwood-Coxwell"
"065",2024,"Auto Theft",48,"Greenwood-Coxwell"
"065",2024,"Break and Enter",46,"Greenwood-Coxwell"
"065",2024,"Robbery",11,"Greenwood-Coxwell"
"065",2024,"Theft Over",4,"Greenwood-Coxwell"
"065",2025,"Assault",101,"Greenwood-Coxwell"
"065",2025,"Auto Theft",23,"Greenwood-Coxwell"
"065",2025,"Break and Enter",20,"Greenwood-Coxwell"
"065",2025,"Robbery",9,"Greenwood-Coxwell"
"065",2025,"Theft Over",4,"Greenwood-Coxwell"
"066",2020,"Assault",67,"Danforth"
"066",2020,"Auto Theft",10,"Danforth"
"066",2020,"Break and Enter",42,"Danforth"
"066",2020,"Robbery",17,"Danforth"
"066",2020,"Theft Over",3,"Danforth"
"066",2021,"Assault",90,"Danforth"
"066",2021,"Auto Theft",21,"Danforth"
"066",2021,"Break and Enter",49,"Danforth"
"066",2021,"Robbery",12,"Danforth"
"066",2021,"Theft Over",4,"Danforth"
"066",2022,"Assault",132,"Danforth"
"066",2022,"Auto Theft",26,"Danforth"
"066",2022,"Break and Enter",58,"Danforth"
"066",2022,"Robbery",24,"Danforth"
"066",2022,"Theft Over",3,"Danforth"
"066",2023,"Assault",136,"Danforth"
"066",2023,"Auto Theft",26,"Danforth"
"066",2023,"Break and Enter",24,"Danforth"
"066",2023,"Robbery",20,"Danforth"
"066",2023,"Theft Over",5,"Danforth"
"066",2024,"Assault",120,"Danforth"
"066",2024,"Auto Theft",25,"Danforth"
"066",2024,"Break and Enter",14,"Danforth"
"066",2024,"Robbery",24,"Danforth"
"066",2024,"Theft Over",5,"Danforth"
"066",2025,"Assault",157,"Danforth"
"066",2025,"Auto Theft",26,"Danforth"
"066",2025,"Break and Enter",18,"Danforth"
"066",2025,"Robbery",7,"Danforth"
"067",2020,"Assault",69,"Playter Estates-Danforth"
"067",2020,"Auto Theft",8,"Playter Estates-Danforth"
"067",2020,"Break and Enter",50,"Playter Estates-Danforth"
"067",2020,"Robbery",7,"Playter Estates-Danforth"
"067",2020,"Theft Over",6,"Playter Estates-Danforth"
"067",2021,"Assault",59,"Playter Estates-Danforth"
"067",2021,"Auto Theft",7,"Playter Estates-Danforth"
"067",2021,"Break and Enter",41,"Playter Estates-Danforth"
"067",2021,"Robbery",12,"Playter Estates-Danforth"
"067",2021,"Theft Over",1,"Playter Estates-Danforth"
"067",2022,"Assault",104,"Playter Estates-Danforth"
"067",2022,"Auto Theft",19,"Playter Estates-Danforth"
"067",2022,"Break and Enter",31,"Playter Estates-Danforth"
"067",2022,"Robbery",14,"Playter Estates-Danforth"
"067",2022,"Theft Over",3,"Playter Estates-Danforth"
"067",2023,"Assault",97,"Playter Estates-Danforth"
"067",2023,"Auto Theft",32,"Playter Estates-Danforth"
"067",2023,"Break and Enter",25,"Playter Estates-Danforth"
"067",2023,"Robbery",19,"Playter Estates-Danforth"
"067",2024,"Assault",108,"Playter Estates-Danforth"
"067",2024,"Auto Theft",17,"Playter Estates-Danforth"
"067",2024,"Break and Enter",41,"Playter Estates-Danforth"
"067",2024,"Robbery",13,"Playter Estates-Danforth"
"067",2024,"Theft Over",2,"Playter Estates-Danforth"
"067",2025,"Assault",118,"Playter Estates-Danforth"
"067",2025,"Auto Theft",21,"Playter Estates-Danforth"
"067",2025,"Break and Enter",20,"Playter Estates-Danforth"
"067",2025,"Robbery",5,"Playter Estates-Danforth"
"067",2025,"Theft Over",3,"Playter Estates-Danforth"
"068",2020,"Assault",33,"North Riverdale"
"068",2020,"Auto Theft",14,"North Riverdale"
"068",2020,"Break and Enter",34,"North Riverdale"
"068",2020,"Robbery",15,"North Riverdale"
"068",2020,"Theft Over",2,"North Riverdale"
"068",2021,"Assault",62,"North Riverdale"
"068",2021,"Auto Theft",14,"North Riverdale"
"068",2021,"Break and Enter",32,"North Riverdale"
"068",2021,"Robbery",5,"North Riverdale"
"068",2022,"Assault",74,"North Riverdale"
"068",2022,"Auto Theft",28,"North Riverdale"
"068",2022,"Break and Enter",30,"North Riverdale"
"068",2022,"Robbery",11,"North Riverdale"
"068",2022,"Theft Over",3,"North Riverdale"
"068",2023,"Assault",81,"North Riverdale"
"068",2023,"Auto Theft",27,"North Riverdale"
"068",2023,"Break and Enter",32,"North Riverdale"
"068",2023,"Robbery",8,"North Riverdale"
"068",2023,"Theft Over",4,"North Riverdale"
"068",2024,"Assault",63,"North Riverdale"
"068",2024,"Auto Theft",24,"North Riverdale"
"068",2024,"Break and Enter",20,"North Riverdale"
"068",2024,"Robbery",9,"North Riverdale"
"068",2024,"Theft Over",4,"North Riverdale"
"068",2025,"Assault",77,"North Riverdale"
"068",2025,"Auto Theft",13,"North Riverdale"
"068",2025,"Break and Enter",36,"North Riverdale"
"068",2025,"Robbery",10,"North Riverdale"
"068",2025,"Theft Over",3,"North Riverdale"
"069",2020,"Assault",56,"Blake-Jones"
"069",2020,"Auto Theft",7,"Blake-Jones"
"069",2020,"Break and Enter",26,"Blake-Jones"
"069",2020,"Robbery",4,"Blake-Jones"
"069",2020,"Theft Over",6,"Blake-Jones"
"069",2021,"Assault",48,"Blake-Jones"
"069",2021,"Auto Theft",6,"Blake-Jones"
"069",2021,"Break and Enter",27,"Blake-Jones"
"069",2021,"Robbery",13,"Blake-Jones"
"069",2021,"Theft Over",1,"Blake-Jones"
"069",2022,"Assault",50,"Blake-Jones"
"069",2022,"Auto Theft",8,"Blake-Jones"
"069",2022,"Break and Enter",23,"Blake-Jones"
"069",2022,"Robbery",10,"Blake-Jones"
"069",2022,"Theft Over",2,"Blake-Jones"
"069",2023,"Assault",72,"Blake-Jones"
"069",2023,"Auto Theft",6,"Blake-Jones"
"069",2023,"Break and Enter",34,"Blake-Jones"
"069",2023,"Robbery",11,"Blake-Jones"
"069",2023,"Theft Over",3,"Blake-Jones"
"069",2024,"Assault",58,"Blake-Jones"
"069",2024,"Auto Theft",5,"Blake-Jones"
"069",2024,"Break and Enter",13,"Blake-Jones"
"069",2024,"Robbery",17,"Blake-Jones"
"069",2024,"Theft Over",3,"Blake-Jones"
"069",2025,"Assault",53,"Blake-Jones"
"069",2025,"Auto Theft",12,"Blake-Jones"
"069",2025,"Break and Enter",8,"Blake-Jones"
"069",2025,"Robbery",4,"Blake-Jones"
"069",2025,"Theft Over",4,"Blake-Jones"
"070",2020,"Assault",216,"South Riverdale"
"070",2020,"Auto Theft",41,"South Riverdale"
"070",2020,"Break and Enter",141,"South Riverdale"
"070",2020,"Robbery",37,"South Riverdale"
"070",2020,"Theft Over",24,"South Riverdale"
